Index,Value
7494,7295
7495,4411
7496,2981
7497,12167
7498,9481
7499,7259
7500,27217
7501,29257
7502,29732
7503,26454
7504,19400
7505,23666
7506,29061
7507,2201
7508,15818
7509,29505
7510,6526
7511,17236
7512,1747
7513,4002
7514,5646
7515,24667
7516,15538
7517,11905
7518,20960
7519,27872
7520,24448
7521,5911
7522,5365
7523,22090
7524,16874
7525,10182
7526,22722
7527,4912
7528,13722
7529,21628
7530,20585
7531,2815
7532,4262
7533,16392
7534,20907
7535,9631
7536,1085
7537,10293
7538,3840
7539,6481
7540,19729
7541,18127
7542,6934
7543,5551
7544,25238
7545,13005
7546,27637
7547,29656
7548,14170
7549,21429
7550,17580
7551,25709
7552,13571
7553,22
7554,12092
7555,6257
7556,13499
7557,11658
7558,4332
7559,22248
7560,20362
7561,4463
7562,20960
7563,15871
7564,5508
7565,3457
7566,5459
7567,17496
7568,23978
7569,25490
7570,26721
7571,24565
7572,24016
7573,26642
7574,18370
7575,25719
7576,15101
7577,13728
7578,17113
7579,3154
7580,25942
7581,16381
7582,21624
7583,21555
7584,6094
7585,6434
7586,6083
7587,29678
7588,19942
7589,19277
7590,13605
7591,20550
7592,278
7593,25476
7594,1620
7595,4797
7596,16396
7597,19033
7598,7583
7599,20862
7600,20955
7601,671
7602,29497
7603,4952
7604,11886
7605,17191
7606,7105
7607,23694
7608,9735
7609,19283
7610,29944
7611,18693
7612,18239
7613,12022
7614,21367
7615,776
7616,26995
7617,24087
7618,27672
7619,16037
7620,29904
7621,15001
7622,6467
7623,9800
7624,10472
7625,24550
7626,16682
7627,24418
7628,15464
7629,9698
7630,243
7631,14689
7632,9428
7633,14061
7634,23060
7635,29355
7636,25451
7637,20151
7638,23556
7639,27325
7640,23789
7641,26682
7642,541
7643,3930
7644,14031
7645,13652
7646,9627
7647,100
7648,27483
7649,24287
7650,23978
7651,8754
7652,7957
7653,3995
7654,23340
7655,9400
7656,22023
7657,9579
7658,11511
7659,3752
7660,19299
7661,17534
7662,24420
7663,7521
7664,6761
7665,15990
7666,7183
7667,926
7668,10670
7669,25384
7670,15574
7671,20893
7672,14671
7673,9893
7674,21547
7675,9896
7676,7708
7677,14151
7678,16027
7679,20229
7680,11214
7681,24489
7682,159
7683,28873
7684,28696
7685,23839
7686,17243
7687,14617
7688,27828
7689,28666
7690,1096
7691,28273
7692,2450
7693,5968
7694,21588
7695,24218
7696,28910
7697,22959
7698,23355
7699,21093
7700,10287
7701,24952
7702,11658
7703,2512
7704,26551
7705,27550
7706,16755
7707,11871
7708,22068
7709,3376
7710,19090
7711,7252
7712,25224
7713,726
7714,15677
7715,23063
7716,16009
7717,15137
7718,12929
7719,472
7720,6464
7721,10190
7722,27276
7723,24310
7724,7650
7725,11013
7726,16606
7727,10290
7728,17296
7729,5345
7730,3850
7731,22354
7732,27559
7733,17784
7734,28039
7735,11732
7736,19735
7737,2348
7738,23470
7739,8545
7740,4578
7741,6852
7742,6837
7743,4692
7744,16738
7745,25094
7746,25020
7747,6766
7748,19780
7749,19778
7750,21027
7751,25472
7752,29291
7753,17774
7754,14314
7755,3544
7756,7883
7757,12295
7758,20819
7759,810
7760,9653
7761,9501
7762,4113
7763,2093
7764,12982
7765,2288
7766,18034
7767,3359
7768,3977
7769,25400
7770,23102
7771,4510
7772,1366
7773,2508
7774,17712
7775,2628
7776,13171
7777,29304
7778,15207
7779,7389
7780,16160
7781,13599
7782,10149
7783,13108
7784,20337
7785,18379
7786,637
7787,176
7788,10868
7789,9502
7790,19487
7791,3063
7792,27691
7793,21824
7794,6611
7795,25786
7796,4947
7797,20862
7798,13139
7799,29839
7800,19941
7801,3525
7802,2443
7803,28134
7804,18105
7805,6077
7806,29714
7807,4782
7808,2352
7809,21077
7810,24234
7811,13983
7812,9272
7813,18853
7814,21491
7815,12997
7816,12242
7817,10680
7818,24463
7819,5699
7820,3003
7821,10850
7822,15808
7823,24755
7824,14375
7825,7268
7826,9094
7827,16756
7828,13388
7829,24328
7830,9359
7831,8584
7832,2792
7833,21526
7834,9715
7835,1316
7836,29868
7837,365
7838,16394
7839,2408
7840,11234
7841,22030
7842,28718
7843,5599
7844,1542
7845,10722
7846,28428
7847,24484
7848,8548
7849,20576
7850,14370
7851,20893
7852,2148
7853,24792
7854,9975
7855,3654
7856,17178
7857,17158
7858,18884
7859,10837
7860,14958
7861,18694
7862,13779
7863,696
7864,7161
7865,24032
7866,25758
7867,24234
7868,5373
7869,7827
7870,2295
7871,2285
7872,5846
7873,8143
7874,6622
7875,957
7876,12012
7877,2434
7878,26215
7879,28322
7880,29404
7881,8986
7882,26657
7883,15
7884,10714
7885,3270
7886,8712
7887,20376
7888,391
7889,14914
7890,334
7891,17474
7892,6684
7893,8142
7894,17715
7895,26518
7896,11345
7897,13296
7898,27678
7899,1080
7900,16442
7901,4360
7902,21952
7903,25955
7904,2735
7905,27948
7906,3
7907,25184
7908,13351
7909,22311
7910,6487
7911,11727
7912,6240
7913,22001
7914,16139
7915,6341
7916,18458
7917,7038
7918,666
7919,27976
7920,17472
7921,20363
7922,28458
7923,12633
7924,28090
7925,12940
7926,1656
7927,21237
7928,2408
7929,2472
7930,29485
7931,24445
7932,1985
7933,22181
7934,10629
7935,7912
7936,349
7937,28954
7938,3782
7939,5236
7940,3603
7941,22850
7942,10245
7943,22569
7944,19062
7945,18204
7946,26958
7947,29868
7948,27328
7949,11495
7950,28031
7951,18238
7952,25149
7953,7863
7954,9903
7955,3611
7956,21740
7957,12456
7958,15147
7959,9381
7960,16818
7961,28015
7962,9255
7963,3257
7964,18724
7965,24686
7966,3430
7967,11577
7968,516
7969,22196
7970,29292
7971,19442
7972,17035
7973,26367
7974,4170
7975,6434
7976,8861
7977,1336
7978,11628
7979,1976
7980,27044
7981,15172
7982,12052
7983,2473
7984,19849
7985,13776
7986,11691
7987,9789
7988,22878
7989,17756
7990,18830
7991,23586
7992,17943
7993,25044
7994,25848
7995,15163
7996,14596
7997,11530
7998,15506
7999,26236
8000,2967
8001,5452
8002,8800
8003,8525
8004,9427
8005,1322
8006,5123
8007,15827
8008,11788
8009,25924
8010,10465
8011,3519
8012,4643
8013,6959
8014,2940
8015,29820
8016,8541
8017,20490
8018,3295
8019,5278
8020,5812
8021,14856
8022,26194
8023,8674
8024,11634
8025,18956
8026,17986
8027,23886
8028,18094
8029,15978
8030,12525
8031,25902
8032,14768
8033,23276
8034,10212
8035,12234
8036,28166
8037,14687
8038,1441
8039,14440
8040,24812
8041,16124
8042,4903
8043,1705
8044,27075
8045,9211
8046,462
8047,5499
8048,23482
8049,6028
8050,446
8051,19811
8052,8135
8053,1472
8054,4855
8055,4615
8056,24369
8057,12861
8058,22948
8059,7587
8060,27154
8061,889
8062,23221
8063,24610
8064,19460
8065,13293
8066,2184
8067,16233
8068,18427
8069,9747
8070,22003
8071,2358
8072,6935
8073,27481
8074,6281
8075,18333
8076,8610
8077,6006
8078,1349
8079,5326
8080,19824
8081,18743
8082,9999
8083,10275
8084,8535
8085,2214
8086,12042
8087,29470
8088,21211
8089,25474
8090,3683
8091,11235
8092,26184
8093,27865
8094,4512
8095,2203
8096,6883
8097,6145
8098,11333
8099,17522
8100,11140
8101,21584
8102,22958
8103,9588
8104,12163
8105,118
8106,25358
8107,12592
8108,4786
8109,19808
8110,8002
8111,1430
8112,15682
8113,13169
8114,9731
8115,9647
8116,17304
8117,10110
8118,24201
8119,11406
8120,23615
8121,19760
8122,20364
8123,17347
8124,3005
8125,27126
8126,12049
8127,24330
8128,24506
8129,9808
8130,403
8131,15923
8132,9626
8133,51
8134,11075
8135,15306
8136,26261
8137,1035
8138,16023
8139,21460
8140,7875
8141,27302
8142,4395
8143,28552
8144,19135
8145,20632
8146,26989
8147,25689
8148,18955
8149,26321
8150,25918
8151,19628
8152,21944
8153,7194
8154,13006
8155,21180
8156,21077
8157,28576
8158,1810
8159,14673
8160,24182
8161,14344
8162,13441
8163,28741
8164,28330
8165,26788
8166,28005
8167,17432
8168,26782
8169,2689
8170,3925
8171,16848
8172,27909
8173,8493
8174,8270
8175,2510
8176,26548
8177,8047
8178,2407
8179,24902
8180,18192
8181,24739
8182,2060
8183,25705
8184,19081
8185,10827
8186,25025
8187,17196
8188,22616
8189,10657
8190,12498
8191,2181
8192,7724
8193,18329
8194,13702
8195,6152
8196,21081
8197,979
8198,2903
8199,6038
8200,23877
8201,29872
8202,23559
8203,19029
8204,4176
8205,10312
8206,21167
8207,19309
8208,20873
8209,9801
8210,8259
8211,9359
8212,6797
8213,998
8214,1133
8215,29460
8216,6138
8217,26695
8218,2753
8219,2280
8220,1940
8221,28610
8222,9763
8223,1947
8224,16084
8225,22910
8226,25871
8227,21656
8228,10942
8229,18009
8230,5380
8231,13495
8232,22209
8233,22815
8234,27181
8235,19002
8236,19642
8237,17110
8238,29303
8239,26284
8240,9583
8241,5935
8242,9800
8243,5520
8244,29483
8245,3256
8246,5711
8247,28548
8248,10019
8249,14972
8250,28717
8251,8264
8252,1912
8253,13301
8254,24944
8255,15919
8256,15682
8257,11589
8258,10013
8259,22342
8260,16641
8261,10383
8262,23108
8263,22121
8264,12245
8265,23072
8266,18635
8267,7461
8268,7367
8269,13388
8270,20834
8271,808
8272,4708
8273,15502
8274,99
8275,17850
8276,26090
8277,11006
8278,17205
8279,18398
8280,24015
8281,25736
8282,26711
8283,14965
8284,21528
8285,132
8286,6344
8287,14696
8288,6887
8289,5317
8290,17959
8291,1378
8292,6420
8293,22086
8294,3523
8295,4904
8296,24720
8297,16865
8298,28110
8299,5235
8300,10891
8301,11883
8302,28692
8303,5662
8304,21672
8305,2926
8306,12314
8307,27599
8308,14822
8309,1385
8310,28130
8311,15047
8312,3613
8313,6229
8314,8040
8315,23979
8316,16673
8317,5155
8318,27945
8319,25430
8320,25543
8321,19850
8322,16882
8323,15855
8324,8869
8325,4526
8326,29032
8327,5958
8328,4210
8329,21281
8330,14510
8331,28521
8332,22269
8333,29947
8334,29481
8335,21835
8336,28044
8337,24277
8338,4011
8339,18600
8340,10043
8341,13878
8342,7957
8343,7111
8344,27370
8345,24302
8346,20381
8347,956
8348,16031
8349,12400
8350,23333
8351,29766
8352,1535
8353,25442
8354,19254
8355,18400
8356,24396
8357,4865
8358,29218
8359,14217
8360,19706
8361,19313
8362,10467
8363,22290
8364,11410
8365,13443
8366,551
8367,9056
8368,8914
8369,11673
8370,7349
8371,3549
8372,14879
8373,23942
8374,18249
8375,5397
8376,1827
8377,9598
8378,6278
8379,2958
8380,23910
8381,12826
8382,10252
8383,1381
8384,7591
8385,1144
8386,14782
8387,831
8388,16164
8389,9415
8390,16665
8391,489
8392,6801
8393,19913
8394,25985
8395,17096
8396,13190
8397,12441
8398,15042
8399,3045
8400,16618
8401,23234
8402,18976
8403,3523
8404,25554
8405,16509
8406,23555
8407,16181
8408,21874
8409,16255
8410,29292
8411,6312
8412,27444
8413,7163
8414,11386
8415,11092
8416,11212
8417,14573
8418,6
8419,25363
8420,29773
8421,8915
8422,23967
8423,28913
8424,3890
8425,4580
8426,4637
8427,15778
8428,2799
8429,7387
8430,26462
8431,12102
8432,27297
8433,15815
8434,24985
8435,2569
8436,24353
8437,11976
8438,24624
8439,13389
8440,19463
8441,8
8442,1252
8443,5193
8444,27635
8445,13182
8446,13820
8447,20266
8448,14731
8449,671
8450,9541
8451,28479
8452,13728
8453,15959
8454,12764
8455,5461
8456,25565
8457,26237
8458,18473
8459,28423
8460,24178
8461,21826
8462,29777
8463,2209
8464,12569
8465,495
8466,27857
8467,8859
8468,23793
8469,17339
8470,2079
8471,12758
8472,3768
8473,7887
8474,4245
8475,5587
8476,13271
8477,10007
8478,25368
8479,25365
8480,12600
8481,17676
8482,9654
8483,7282
8484,25918
8485,9962
8486,5411
8487,17600
8488,5132
8489,17779
8490,5519
8491,5770
8492,8937
8493,8209
8494,622
8495,16127
8496,6936
8497,24812
8498,6904
8499,9656
8500,21793
8501,2443
8502,18647
8503,5448
8504,8975
8505,21594
8506,12374
8507,8078
8508,21584
8509,27092
8510,21627
8511,9095
8512,3011
8513,12163
8514,5578
8515,15834
8516,16046
8517,11598
8518,19255
8519,16470
8520,1440
8521,8626
8522,19658
8523,15831
8524,2057
8525,25641
8526,11731
8527,11256
8528,20077
8529,6904
8530,11924
8531,18811
8532,17252
8533,14824
8534,4186
8535,9836
8536,6162
8537,2921
8538,15410
8539,28668
8540,11762
8541,16314
8542,22503
8543,16753
8544,2075
8545,24650
8546,922
8547,8608
8548,23562
8549,29436
8550,25311
8551,2162
8552,10816
8553,4585
8554,13301
8555,18360
8556,15109
8557,14468
8558,7583
8559,19815
8560,24041
8561,10738
8562,2982
8563,17135
8564,4272
8565,1569
8566,559
8567,11514
8568,18584
8569,7283
8570,25198
8571,4447
8572,10617
8573,13867
8574,28004
8575,8686
8576,6635
8577,5363
8578,5361
8579,29104
8580,29360
8581,24029
8582,9540
8583,9491
8584,9467
8585,5534
8586,24533
8587,1079
8588,16866
8589,20192
8590,8849
8591,27367
8592,2052
8593,20005
8594,25147
8595,10873
8596,2745
8597,23924
8598,16765
8599,3365
8600,9563
8601,14504
8602,7023
8603,9869
8604,14260
8605,21480
8606,16981
8607,28316
8608,4574
8609,9309
8610,29543
8611,25522
8612,17948
8613,20183
8614,25797
8615,6560
8616,10110
8617,14930
8618,26971
8619,20648
8620,23164
8621,7500
8622,8611
8623,2981
8624,5251
8625,13073
8626,5924
8627,26509
8628,24388
8629,29583
8630,17647
8631,10176
8632,1599
8633,5510
8634,5766
8635,9807
8636,25615
8637,4584
8638,25991
8639,21230
8640,15927
8641,6031
8642,23706
8643,28911
8644,28230
8645,17064
8646,26898
8647,6164
8648,23497
8649,18375
8650,20912
8651,429
8652,22353
8653,183
8654,13785
8655,13678
8656,10267
8657,23896
8658,24334
8659,2428
8660,27032
8661,27300
8662,25991
8663,10514
8664,24367
8665,17845
8666,3532
8667,24766
8668,27372
8669,17671
8670,15496
8671,13100
8672,17246
8673,28276
8674,12118
8675,20444
8676,24399
8677,788
8678,29028
8679,2498
8680,12005
8681,2256
8682,9850
8683,19168
8684,9006
8685,25295
8686,5686
8687,27144
8688,1684
8689,14381
8690,2407
8691,23443
8692,8882
8693,9915
8694,16332
8695,959
8696,17116
8697,1237
8698,12188
8699,18197
8700,24020
8701,28535
8702,20593
8703,25542
8704,6
8705,7879
8706,14518
8707,15539
8708,3758
8709,3372
8710,29136
8711,21927
8712,11558
8713,10086
8714,13151
8715,15466
8716,1265
8717,28306
8718,4989
8719,18145
8720,17777
8721,14434
8722,20017
8723,8010
8724,20080
8725,15617
8726,22508
8727,23750
8728,9713
8729,20882
8730,19885
8731,16702
8732,24943
8733,12859
8734,9385
8735,10998
8736,8149
8737,16365
8738,22495
8739,6055
8740,22062
8741,4537
8742,15551
8743,29987
8744,12070
8745,1424
8746,18898
8747,17326
8748,15701
8749,3568
8750,3399
8751,2268
8752,15252
8753,18379
8754,6418
8755,13526
8756,20792
8757,3812
8758,11411
8759,25596
8760,7634
8761,24734
8762,10729
8763,4688
8764,23863
8765,7537
8766,5979
8767,11665
8768,9892
8769,27020
8770,21591
8771,12463
8772,23449
8773,14141
8774,13916
8775,9667
8776,458
8777,24733
8778,14346
8779,13308
8780,15279
8781,389
8782,12534
8783,27224
8784,29013
8785,7597
8786,8047
8787,26285
8788,16176
8789,10759
8790,17907
8791,15709
8792,6448
8793,8337
8794,10469
8795,27892
8796,13684
8797,18661
8798,29571
8799,14617
8800,11483
8801,10390
8802,10647
8803,3071
8804,1440
8805,9149
8806,15764
8807,9336
8808,7900
8809,22540
8810,29689
8811,10652
8812,19613
8813,25517
8814,15167
8815,13048
8816,14917
8817,22233
8818,10284
8819,16591
8820,26447
8821,22631
8822,14005
8823,6568
8824,25054
8825,13293
8826,23519
8827,22851
8828,14427
8829,19780
8830,9098
8831,6099
8832,18459
8833,8555
8834,28649
8835,1862
8836,28105
8837,18046
8838,28519
8839,26144
8840,28591
8841,28497
8842,13795
8843,19966
8844,2661
8845,26363
8846,14217
8847,13114
8848,3583
8849,10067
8850,24097
8851,1382
8852,21757
8853,27590
8854,15594
8855,22655
8856,14699
8857,23568
8858,3913
8859,18416
8860,21521
8861,7837
8862,20748
8863,17831
8864,24402
8865,14624
8866,26941
8867,15453
8868,6247
8869,29175
8870,8130
8871,24971
8872,7337
8873,22837
8874,1094
8875,14771
8876,12739
8877,1300
8878,19237
8879,18232
8880,26549
8881,28080
8882,21911
8883,7695
8884,12661
8885,21117
8886,23667
8887,11872
8888,22261
8889,8820
8890,7080
8891,25089
8892,13506
8893,23124
8894,29825
8895,18546
8896,23336
8897,6018
8898,2538
8899,20731
8900,20374
8901,17206
8902,9607
8903,2119
8904,26663
8905,12313
8906,29492
8907,28734
8908,2952
8909,19937
8910,20457
8911,17756
8912,25734
8913,26595
8914,10646
8915,9761
8916,23696
8917,10083
8918,16903
8919,15880
8920,13769
8921,28777
8922,5635
8923,29729
8924,11031
8925,19279
8926,24614
8927,13540
8928,21957
8929,29969
8930,28870
8931,593
8932,1544
8933,5965
8934,16484
8935,1132
8936,25045
8937,5567
8938,15449
8939,1525
8940,26863
8941,21840
8942,17673
8943,23436
8944,13423
8945,2278
8946,20474
8947,18998
8948,16325
8949,811
8950,27631
8951,6699
8952,22762
8953,3310
8954,16555
8955,20778
8956,19714
8957,28609
8958,23396
8959,26740
8960,23415
8961,29923
8962,14164
8963,7868
8964,25968
8965,26756
8966,27977
8967,13341
8968,20644
8969,28882
8970,28386
8971,2268
8972,7703
8973,3663
8974,29701
8975,4974
8976,18736
8977,14807
8978,1616
8979,3021
8980,2310
8981,20982
8982,9381
8983,7750
8984,25614
8985,18173
8986,10959
8987,2121
8988,4702
8989,14660
8990,7917
8991,1197
8992,25378
8993,13681
8994,3348
8995,24660
8996,14657
8997,3776
8998,16852
8999,17180
9000,18513
9001,1383
9002,11255
9003,17996
9004,5612
9005,21512
9006,14417
9007,21535
9008,8195
9009,12859
9010,1495
9011,23255
9012,19621
9013,6064
9014,8340
9015,16126
9016,23186
9017,18828
9018,20674
9019,26832
9020,11407
9021,5204
9022,11605
9023,21738
9024,16331
9025,16676
9026,21572
9027,25531
9028,8045
9029,18421
9030,3792
9031,29755
9032,528
9033,26689
9034,28210
9035,27566
9036,546
9037,29401
9038,21875
9039,2026
9040,206
9041,10454
9042,8350
9043,25972
9044,9430
9045,488
9046,15687
9047,8002
9048,8685
9049,15917
9050,5559
9051,6711
9052,3339
9053,28017
9054,736
9055,26932
9056,1828
9057,1433
9058,13557
9059,29362
9060,3201
9061,10631
9062,16625
9063,6240
9064,29729
9065,2809
9066,26046
9067,5867
9068,10476
9069,15069
9070,18379
9071,18217
9072,28632
9073,4144
9074,16581
9075,12468
9076,23045
9077,22070
9078,706
9079,11959
9080,1118
9081,8593
9082,29932
9083,3654
9084,5353
9085,9160
9086,26576
9087,10638
9088,15414
9089,29371
9090,6301
9091,15074
9092,3677
9093,16740
9094,9189
9095,24416
9096,15315
9097,9455
9098,10752
9099,21165
9100,21992
9101,16969
9102,24701
9103,15134
9104,1781
9105,14885
9106,29887
9107,10155
9108,10567
9109,13952
9110,27361
9111,18560
9112,1535
9113,21540
9114,24418
9115,23517
9116,24646
9117,9396
9118,16865
9119,11155
9120,19112
9121,11838
9122,19538
9123,8721
9124,3820
9125,24940
9126,1128
9127,1430
9128,28572
9129,8824
9130,27952
9131,13658
9132,18353
9133,24609
9134,23142
9135,12712
9136,24151
9137,2997
9138,6691
9139,2891
9140,331
9141,7832
9142,3620
9143,22297
9144,5802
9145,29268
9146,10782
9147,19096
9148,11066
9149,13063
9150,6070
9151,18855
9152,4198
9153,7368
9154,10503
9155,24322
9156,27905
9157,2079
9158,386
9159,7122
9160,17682
9161,27889
9162,13415
9163,27012
9164,16
9165,11092
9166,25575
9167,3679
9168,29398
9169,13225
9170,2616
9171,2420
9172,23499
9173,7309
9174,7480
9175,21392
9176,20265
9177,18755
9178,1582
9179,27767
9180,21326
9181,1889
9182,12334
9183,18481
9184,18824
9185,14332
9186,510
9187,17400
9188,8684
9189,5362
9190,45
9191,9811
9192,16714
9193,21027
9194,17755
9195,6076
9196,4515
9197,10232
9198,13949
9199,8829
9200,17119
9201,17407
9202,22902
9203,23761
9204,23870
9205,3019
9206,28365
9207,14470
9208,7596
9209,5050
9210,6160
9211,12611
9212,10792
9213,5353
9214,21502
9215,19611
9216,14917
9217,2586
9218,6421
9219,15555
9220,20190
9221,7264
9222,25622
9223,16528
9224,27445
9225,846
9226,15267
9227,6794
9228,4591
9229,13238
9230,1826
9231,11581
9232,10209
9233,27630
9234,3342
9235,29974
9236,27203
9237,10280
9238,27839
9239,10095
9240,10095
9241,17943
9242,26607
9243,15672
9244,16357
9245,25702
9246,8635
9247,1715
9248,6378
9249,220
9250,7247
9251,13420
9252,1482
9253,22997
9254,1950
9255,18361
9256,25376
9257,11016
9258,23363
9259,11113
9260,14022
9261,12733
9262,12151
9263,19717
9264,18196
9265,5644
9266,16723
9267,13983
9268,16529
9269,25791
9270,6661
9271,24411
9272,5842
9273,25692
9274,4181
9275,16103
9276,24766
9277,805
9278,2193
9279,14479
9280,29214
9281,29305
9282,6216
9283,9375
9284,16176
9285,17482
9286,377
9287,12141
9288,6125
9289,744
9290,27704
9291,13274
9292,8009
9293,4230
9294,3949
9295,1106
9296,21246
9297,29312
9298,21611
9299,27254
9300,26191
9301,25706
9302,19813
9303,14091
9304,6297
9305,29668
9306,19374
9307,21162
9308,6504
9309,15938
9310,16289
9311,12975
9312,23080
9313,8275
9314,25364
9315,25032
9316,21738
9317,20326
9318,24503
9319,9514
9320,398
9321,6300
9322,27316
9323,2519
9324,8945
9325,10687
9326,16109
9327,4568
9328,28032
9329,22955
9330,19313
9331,14145
9332,25550
9333,15485
9334,15129
9335,17455
9336,23272
9337,9344
9338,2134
9339,13939
9340,2446
9341,3020
9342,6015
9343,5579
9344,25265
9345,13217
9346,4520
9347,1045
9348,26339
9349,14998
9350,256
9351,19030
9352,16487
9353,4582
9354,22165
9355,9956
9356,537
9357,7657
9358,12947
9359,10172
9360,12758
9361,358
9362,5697
9363,7023
9364,9134
9365,4874
9366,6308
9367,4771
9368,14832
9369,22893
9370,12422
9371,26397
9372,26206
9373,25324
9374,15510
9375,6093
9376,7769
9377,13366
9378,62
9379,16641
9380,6432
9381,8916
9382,3390
9383,27337
9384,14062
9385,18830
9386,19561
9387,27969
9388,27697
9389,15415
9390,21320
9391,25805
9392,26235
9393,17635
9394,23125
9395,9217
9396,27256
9397,22582
9398,17168
9399,27069
9400,26569
9401,4696
9402,15434
9403,17283
9404,2572
9405,1137
9406,18279
9407,8258
9408,13692
9409,8484
9410,15385
9411,16643
9412,14212
9413,14978
9414,1249
9415,5507
9416,1904
9417,3436
9418,11567
9419,3556
9420,911
9421,13521
9422,15949
9423,18911
9424,17166
9425,189
9426,473
9427,15057
9428,25346
9429,17323
9430,20922
9431,5043
9432,1259
9433,12718
9434,9877
9435,6825
9436,14795
9437,21392
9438,14475
9439,29508
9440,5128
9441,10494
9442,18037
9443,6346
9444,15480
9445,2410
9446,9928
9447,4629
9448,10403
9449,14266
9450,20098
9451,22125
9452,3941
9453,22794
9454,16883
9455,24215
9456,2204
9457,6806
9458,5055
9459,7265
9460,23867
9461,1781
9462,1217
9463,26572
9464,6608
9465,1112
9466,14148
9467,6464
9468,25952
9469,8692
9470,8020
9471,3984
9472,10918
9473,29096
9474,17360
9475,27839
9476,6107
9477,19720
9478,1379
9479,4974
9480,12618
9481,7613
9482,27442
9483,23068
9484,1422
9485,27382
9486,6301
9487,18716
9488,15752
9489,10602
9490,3302
9491,5888
9492,29700
9493,10918
9494,18573
9495,4745
9496,4829
9497,26342
9498,11627
9499,8934
9500,24885
9501,26124
9502,17719
9503,11762
9504,11250
9505,18122
9506,26732
9507,4270
9508,13499
9509,29551
9510,25968
9511,17027
9512,6968
9513,18391
9514,16778
9515,13994
9516,2121
9517,18810
9518,26144
9519,23086
9520,13182
9521,23417
9522,13452
9523,18056
9524,5518
9525,6746
9526,5759
9527,1794
9528,11311
9529,28388
9530,13938
9531,5010
9532,9636
9533,12030
9534,6589
9535,6273
9536,12584
9537,7294
9538,28482
9539,2291
9540,12725
9541,26435
9542,23473
9543,23980
9544,7641
9545,23759
9546,23995
9547,26765
9548,28280
9549,12281
9550,7687
9551,12135
9552,14615
9553,10942
9554,12810
9555,17179
9556,25193
9557,14724
9558,7804
9559,16472
9560,6405
9561,8350
9562,549
9563,24561
9564,6955
9565,1319
9566,29013
9567,23123
9568,8125
9569,21479
9570,18288
9571,2009
9572,14603
9573,11344
9574,7776
9575,9877
9576,20735
9577,12387
9578,11750
9579,3904
9580,7844
9581,29592
9582,20212
9583,6805
9584,9021
9585,23702
9586,28720
9587,26962
9588,4552
9589,22318
9590,28665
9591,6869
9592,29369
9593,21464
9594,6396
9595,22120
9596,26336
9597,22542
9598,6669
9599,14403
9600,13795
9601,18510
9602,4125
9603,6928
9604,28330
9605,15086
9606,16258
9607,23470
9608,4782
9609,1514
9610,7469
9611,28430
9612,15336
9613,17972
9614,12671
9615,15131
9616,20497
9617,15124
9618,29526
9619,13351
9620,15676
9621,21474
9622,12769
9623,27471
9624,14363
9625,10517
9626,19165
9627,24787
9628,15073
9629,9858
9630,8097
9631,14137
9632,17249
9633,21571
9634,801
9635,8039
9636,18314
9637,1441
9638,24053
9639,6015
9640,18610
9641,12315
9642,9575
9643,9420
9644,1121
9645,14957
9646,1421
9647,12960
9648,5984
9649,925
9650,22732
9651,7145
9652,12247
9653,29245
9654,7224
9655,28493
9656,26700
9657,8416
9658,24043
9659,7781
9660,11210
9661,20115
9662,13231
9663,26458
9664,1789
9665,3818
9666,15760
9667,29402
9668,3511
9669,20334
9670,9609
9671,18381
9672,261
9673,10046
9674,6073
9675,18539
9676,17590
9677,24261
9678,22989
9679,23709
9680,22159
9681,15136
9682,9896
9683,23478
9684,693
9685,17747
9686,19637
9687,1907
9688,21766
9689,23355
9690,3752
9691,22767
9692,6325
9693,18474
9694,28756
9695,28580
9696,14049
9697,28328
9698,23334
9699,21295
9700,1552
9701,7219
9702,14914
9703,26766
9704,5323
9705,16304
9706,29444
9707,23371
9708,21266
9709,18062
9710,4493
9711,21421
9712,1511
9713,19511
9714,22931
9715,2965
9716,22134
9717,9343
9718,17567
9719,12367
9720,5884
9721,2753
9722,25135
9723,1866
9724,5159
9725,18509
9726,10963
9727,15731
9728,600
9729,1367
9730,2933
9731,1996
9732,6223
9733,27020
9734,9691
9735,12735
9736,8117
9737,7808
9738,21815
9739,25925
9740,13955
9741,21424
9742,29421
9743,28278
9744,3958
9745,21552
9746,16557
9747,24765
9748,13577
9749,16884
9750,23854
9751,11840
9752,20364
9753,21964
9754,14539
9755,2712
9756,18080
9757,5871
9758,24638
9759,3000
9760,7080
9761,21091
9762,11731
9763,3079
9764,22019
9765,10803
9766,28789
9767,8003
9768,21147
9769,7622
9770,17792
9771,11621
9772,14734
9773,22272
9774,14227
9775,9622
9776,18799
9777,15602
9778,5055
9779,6645
9780,26226
9781,23093
9782,6731
9783,24862
9784,20997
9785,11271
9786,2874
9787,27654
9788,25032
9789,8694
9790,4216
9791,17283
9792,21947
9793,20129
9794,20482
9795,19464
9796,6411
9797,24998
9798,21869
9799,23729
9800,16052
9801,23787
9802,7368
9803,6510
9804,28476
9805,24740
9806,27103
9807,4842
9808,21401
9809,3621
9810,17175
9811,2588
9812,18144
9813,1338
9814,12530
9815,12002
9816,14423
9817,29054
9818,2525
9819,25188
9820,7828
9821,26442
9822,11207
9823,272
9824,20468
9825,24745
9826,3318
9827,18593
9828,29809
9829,18816
9830,29516
9831,16004
9832,21021
9833,29422
9834,17378
9835,14756
9836,20019
9837,21621
9838,13460
9839,21998
