Index,Value
6608,26036
6609,6559
6610,20738
6611,28992
6612,14638
6613,21473
6614,13812
6615,24670
6616,14007
6617,20605
6618,118
6619,26542
6620,6877
6621,18713
6622,28671
6623,5122
6624,24948
6625,16738
6626,24855
6627,14237
6628,3337
6629,13178
6630,4723
6631,11858
6632,17550
6633,29281
6634,4427
6635,12107
6636,28908
6637,5058
6638,3950
6639,17427
6640,6626
6641,18797
6642,8825
6643,11127
6644,8949
6645,21950
6646,4729
6647,26927
6648,7711
6649,15712
6650,8653
6651,3765
6652,29764
6653,9479
6654,1889
6655,2298
6656,8849
6657,20903
6658,6100
6659,19720
6660,9403
6661,28519
6662,5888
6663,2421
6664,18341
6665,1352
6666,6408
6667,53
6668,14036
6669,1349
6670,25713
6671,19076
6672,26980
6673,4069
6674,11766
6675,19768
6676,3933
6677,26724
6678,27849
6679,4942
6680,28269
6681,8563
6682,3476
6683,7533
6684,1746
6685,24153
6686,13839
6687,21440
6688,8369
6689,24608
6690,6626
6691,15046
6692,764
6693,18074
6694,13350
6695,25303
6696,12312
6697,22563
6698,6339
6699,27302
6700,6088
6701,4046
6702,20966
6703,28757
6704,17626
6705,11010
6706,12990
6707,4981
6708,27747
6709,7834
6710,18912
6711,15407
6712,15587
6713,9474
6714,3765
6715,12040
6716,1160
6717,9316
6718,5725
6719,28511
6720,10140
6721,8869
6722,1661
6723,16697
6724,22694
6725,1386
6726,5786
6727,15731
6728,27607
6729,21167
6730,8131
6731,11701
6732,23855
6733,6222
6734,20379
6735,18858
6736,13286
6737,23590
6738,3550
6739,6274
6740,23426
6741,618
6742,27811
6743,8794
6744,10238
6745,27428
6746,18899
6747,16277
6748,11709
6749,18172
6750,13620
6751,16922
6752,11921
6753,7782
6754,19516
6755,9828
6756,20821
6757,24591
6758,19714
6759,20800
6760,28424
6761,24896
6762,2584
6763,11524
6764,24595
6765,4329
6766,13341
6767,28799
6768,12681
6769,6982
6770,27385
6771,14557
6772,25033
6773,24714
6774,21776
6775,10026
6776,6305
6777,7519
6778,27929
6779,9043
6780,16536
6781,7792
6782,24977
6783,2057
6784,20962
6785,24659
6786,3737
6787,2190
6788,9962
6789,10486
6790,25855
6791,27553
6792,3627
6793,18359
6794,9608
6795,6840
6796,16773
6797,18039
6798,4883
6799,21141
6800,20609
6801,4195
6802,9008
6803,20458
6804,24541
6805,20739
6806,26495
6807,4355
6808,25156
6809,17193
6810,18118
6811,16302
6812,19562
6813,3921
6814,18358
6815,12091
6816,1121
6817,18384
6818,14057
6819,9409
6820,19146
6821,2736
6822,21227
6823,7903
6824,28452
6825,2595
6826,11139
6827,7207
6828,26623
6829,10046
6830,7983
6831,22152
6832,793
6833,1512
6834,19417
6835,8485
6836,19849
6837,29292
6838,25356
6839,29570
6840,12587
6841,14294
6842,19970
6843,20922
6844,20854
6845,977
6846,2483
6847,29498
6848,23658
6849,25986
6850,14059
6851,22891
6852,7051
6853,4978
6854,23947
6855,27976
6856,3190
6857,13984
6858,4981
6859,4436
6860,6657
6861,27636
6862,15493
6863,22117
6864,10724
6865,10767
6866,28301
6867,14204
6868,19637
6869,25049
6870,1047
6871,9829
6872,2924
6873,12531
6874,15580
6875,15464
6876,9526
6877,5770
6878,28802
6879,9126
6880,15977
6881,28168
6882,29990
6883,5617
6884,13603
6885,25187
6886,10724
6887,15263
6888,5053
6889,14767
6890,16850
6891,4188
6892,27697
6893,2892
6894,18695
6895,8284
6896,1240
6897,8767
6898,14058
6899,25797
6900,29836
6901,6200
6902,21523
6903,23890
6904,26106
6905,23528
6906,2766
6907,2867
6908,19735
6909,25397
6910,26136
6911,104
6912,4342
6913,10654
6914,1802
6915,22234
6916,29918
6917,13886
6918,15959
6919,17382
6920,3201
6921,5224
6922,11206
6923,25923
6924,29347
6925,12630
6926,20823
6927,26343
6928,26112
6929,18371
6930,22856
6931,14947
6932,26195
6933,5295
6934,1993
6935,6338
6936,4546
6937,22260
6938,28413
6939,589
6940,13929
6941,4097
6942,18421
6943,6908
6944,27189
6945,16196
6946,19750
6947,27038
6948,13072
6949,27198
6950,14059
6951,20387
6952,174
6953,12274
6954,5644
6955,4625
6956,9624
6957,21178
6958,21602
6959,2326
6960,28504
6961,5120
6962,17566
6963,12260
6964,23115
6965,29303
6966,2825
6967,10020
6968,6963
6969,1517
6970,14782
6971,27108
6972,20970
6973,25986
6974,9722
6975,18216
6976,10820
6977,28479
6978,18254
6979,21190
6980,3557
6981,23786
6982,28646
6983,22591
6984,6513
6985,17394
6986,8446
6987,9870
6988,5288
6989,11462
6990,4399
6991,5276
6992,28133
6993,9128
6994,22218
6995,20219
6996,7492
6997,29353
6998,29176
6999,9037
7000,4733
7001,18055
7002,27710
7003,12353
7004,6239
7005,15447
7006,21046
7007,24644
7008,11517
7009,28382
7010,16636
7011,11073
7012,17858
7013,28745
7014,18901
7015,29838
7016,5367
7017,4218
7018,16047
7019,20282
7020,28524
7021,15728
7022,11714
7023,15220
7024,3887
7025,27631
7026,1540
7027,6280
7028,6978
7029,5164
7030,10595
7031,26031
7032,1737
7033,23774
7034,8954
7035,25665
7036,4772
7037,22641
7038,4115
7039,6529
7040,29294
7041,6402
7042,13446
7043,2559
7044,20352
7045,28437
7046,25616
7047,9616
7048,6201
7049,17500
7050,29470
7051,25432
7052,10445
7053,13177
7054,19392
7055,25455
7056,181
7057,11837
7058,12327
7059,9780
7060,15745
7061,96
7062,11117
7063,20247
7064,7643
7065,12863
7066,15823
7067,8482
7068,14888
7069,8777
7070,4902
7071,22258
7072,26555
7073,23985
7074,28287
7075,7237
7076,18570
7077,2716
7078,25789
7079,20257
7080,21805
7081,4706
7082,15636
7083,17339
7084,8689
7085,21081
7086,654
7087,13285
7088,22900
7089,12843
7090,15051
7091,21903
7092,6765
7093,24801
7094,12860
7095,19211
7096,22890
7097,271
7098,7196
7099,19569
7100,3995
7101,12120
7102,11624
7103,7028
7104,4644
7105,1600
7106,7813
7107,19247
7108,22823
7109,6533
7110,4704
7111,417
7112,28561
7113,28323
7114,21269
7115,11696
7116,3880
7117,15629
7118,18479
7119,1095
7120,9411
7121,29579
7122,3566
7123,23861
7124,22666
7125,12922
7126,4610
7127,29130
7128,28637
7129,28920
7130,8231
7131,28586
7132,27199
7133,13180
7134,27743
7135,8649
7136,19105
7137,23018
7138,3346
7139,28908
7140,15419
7141,22434
7142,24204
7143,15142
7144,4495
7145,29489
7146,13893
7147,9477
7148,25372
7149,7386
7150,20165
7151,14458
7152,26465
7153,26591
7154,4993
7155,27144
7156,9802
7157,8898
7158,2793
7159,4085
7160,26753
7161,14822
7162,7614
7163,24468
7164,26942
7165,1303
7166,10194
7167,13993
7168,5558
7169,2045
7170,24680
7171,5118
7172,4505
7173,3874
7174,21122
7175,25995
7176,18081
7177,962
7178,10179
7179,723
7180,6932
7181,3358
7182,27499
7183,14834
7184,1506
7185,16958
7186,16593
7187,20819
7188,22407
7189,28246
7190,6202
7191,8765
7192,10818
7193,19901
7194,17138
7195,6705
7196,7859
7197,13023
7198,26432
7199,28353
7200,25065
7201,23510
7202,2964
7203,26537
7204,8705
7205,22886
7206,12230
7207,20162
7208,12549
7209,2833
7210,25763
7211,18361
7212,28175
7213,8703
7214,9247
7215,14882
7216,11839
7217,24238
7218,21329
7219,18538
7220,8506
7221,14821
7222,28204
7223,26004
7224,8408
7225,26310
7226,19152
7227,35
7228,12257
7229,27612
7230,16173
7231,4744
7232,21327
7233,10723
7234,26675
7235,19555
7236,24578
7237,10397
7238,12244
7239,4473
7240,3581
7241,5825
7242,20951
7243,17508
7244,18728
7245,7435
7246,22491
7247,7067
7248,24360
7249,13310
7250,18904
7251,14027
7252,9780
7253,16592
7254,16138
7255,18242
7256,20065
7257,12659
7258,3826
7259,26933
7260,29263
7261,27316
7262,22557
7263,196
7264,11293
7265,1564
7266,14160
7267,26603
7268,5530
7269,18691
7270,13045
7271,25598
7272,27397
7273,18929
7274,17198
7275,14560
7276,18296
7277,11217
7278,18020
7279,12701
7280,7460
7281,249
7282,1774
7283,14643
7284,29255
7285,24498
7286,8316
7287,29325
7288,11288
7289,29007
7290,27252
7291,7917
7292,4345
7293,14650
7294,16479
7295,6435
7296,20416
7297,10263
7298,21543
7299,24578
7300,1588
7301,9051
7302,26415
7303,19780
7304,26650
7305,12770
7306,23699
7307,17356
7308,26443
7309,26889
7310,11829
7311,16682
7312,6975
7313,15734
7314,17066
7315,22306
7316,7791
7317,10266
7318,27186
7319,4070
7320,29586
7321,3352
7322,8639
7323,14705
7324,12059
7325,20762
7326,19182
7327,16373
7328,14903
7329,17762
7330,29859
7331,3288
7332,8636
7333,19056
7334,13991
7335,16683
7336,3625
7337,21182
7338,10268
7339,22419
7340,3550
7341,26400
7342,117
7343,23200
7344,24462
7345,484
7346,10206
7347,3963
7348,26164
7349,28954
7350,29845
7351,14052
7352,22590
7353,11647
7354,404
7355,14069
7356,12534
7357,26111
7358,2955
7359,26518
7360,19379
7361,20340
7362,20519
7363,19183
7364,17407
7365,1374
7366,18175
7367,28347
7368,29437
7369,17642
7370,15474
7371,28361
7372,19353
7373,12994
7374,7486
7375,16092
7376,15292
7377,14373
7378,6704
7379,24005
7380,12420
7381,15003
7382,7852
7383,17307
7384,5160
7385,8768
7386,24434
7387,861
7388,25793
7389,7791
7390,15329
7391,10059
7392,2452
7393,12788
7394,23181
7395,8562
7396,22801
7397,9630
7398,27576
7399,16845
7400,24028
7401,7695
7402,4019
7403,21221
7404,17796
7405,7846
7406,26553
7407,6150
7408,1490
7409,4590
7410,13942
7411,23503
7412,19033
7413,28140
7414,5222
7415,10536
7416,19773
7417,28163
7418,3369
7419,17853
7420,4456
7421,6225
7422,15368
7423,16720
7424,7133
7425,28839
7426,4958
7427,15296
7428,8106
7429,26890
7430,6263
7431,4865
7432,29007
7433,23878
7434,2038
7435,77
7436,22248
7437,9911
7438,18603
7439,24121
7440,22274
7441,11670
7442,19704
7443,12633
7444,17806
7445,7348
7446,26697
7447,15624
7448,3322
7449,24095
7450,23450
7451,27993
7452,21422
7453,8995
7454,27292
7455,22442
7456,20102
7457,132
7458,26487
7459,3603
7460,13136
7461,17929
7462,29511
7463,22617
7464,27136
7465,14185
7466,24190
7467,22300
7468,10464
7469,14322
7470,7512
7471,10905
7472,10212
7473,17497
7474,28858
7475,17182
7476,16577
7477,25674
7478,28006
7479,4694
7480,19849
7481,26103
7482,6140
7483,19094
7484,27207
7485,12241
7486,16029
7487,9942
7488,23213
7489,10969
7490,20903
7491,15481
7492,29043
7493,9636
7494,7520
7495,8417
7496,8662
7497,19875
7498,9474
7499,10636
7500,21433
7501,28640
7502,12112
7503,2899
7504,6749
7505,12775
7506,3513
7507,3916
7508,18
7509,29052
7510,207
7511,23364
7512,17322
7513,10452
7514,19956
7515,2988
7516,5216
7517,4913
7518,2682
7519,29317
7520,5196
7521,8581
7522,28492
7523,1981
7524,4837
7525,27905
7526,5513
7527,9089
7528,20300
7529,21840
7530,11222
7531,19722
7532,18695
7533,17460
7534,23408
7535,23991
7536,6332
7537,14478
7538,8349
7539,2833
7540,16461
7541,25450
7542,6544
7543,29838
7544,6658
7545,19931
7546,29851
7547,24092
7548,24627
7549,29872
7550,18426
7551,27806
7552,27860
7553,14424
7554,22395
7555,12285
7556,14801
7557,310
7558,17449
7559,10718
7560,24896
7561,24343
7562,2437
7563,28534
7564,1181
7565,556
7566,23826
7567,16598
7568,26015
7569,1404
7570,17491
7571,21177
7572,20366
7573,15646
7574,20227
7575,26068
7576,3583
7577,2888
7578,3324
7579,29975
7580,7886
7581,2377
7582,24116
7583,16034
7584,14368
7585,16651
7586,6057
7587,17654
7588,24182
7589,10767
7590,20382
7591,27735
7592,8939
7593,3727
7594,8374
7595,6350
7596,1628
7597,533
7598,22162
7599,847
7600,1266
7601,13700
7602,9180
7603,25435
7604,27676
7605,12701
7606,10014
7607,20274
7608,20873
7609,739
7610,20832
7611,24116
7612,21806
7613,6492
7614,22954
7615,22349
7616,13671
7617,21902
7618,15357
7619,22184
7620,13246
7621,8989
7622,14998
7623,3936
7624,14877
7625,14916
7626,8057
7627,22109
7628,16465
7629,3774
7630,3967
7631,8612
7632,11826
7633,22026
7634,321
7635,18277
7636,2649
7637,21792
7638,29522
7639,28646
7640,17901
7641,20033
7642,22342
7643,10233
7644,19202
7645,5621
7646,15329
7647,5696
7648,17197
7649,29603
7650,22491
7651,9773
7652,7153
7653,28670
7654,998
7655,29379
7656,26756
7657,5858
7658,20409
7659,11843
7660,25940
7661,27676
7662,7118
7663,19480
7664,10681
7665,5136
7666,10503
7667,11707
7668,20118
7669,11542
7670,27047
7671,2275
7672,27098
7673,18707
7674,2265
7675,29990
7676,28495
7677,14047
7678,13857
7679,3295
7680,3572
7681,11228
7682,21139
7683,28204
7684,16074
7685,10986
7686,7937
7687,28742
7688,26140
7689,228
7690,4004
7691,2366
7692,16939
7693,17724
7694,14470
7695,3731
7696,6492
7697,1249
7698,29950
7699,7988
7700,28213
7701,28376
7702,25201
7703,15315
7704,12470
7705,24259
7706,12928
7707,24034
7708,7538
7709,14827
7710,28413
7711,24446
7712,16865
7713,19906
7714,25776
7715,5936
7716,24574
7717,2624
7718,15036
7719,9353
7720,17143
7721,10730
7722,444
7723,24914
7724,20958
7725,10956
7726,11105
7727,15890
7728,28527
7729,9783
7730,1168
7731,13304
7732,3302
7733,6654
7734,5922
7735,7368
7736,25414
7737,25380
7738,27410
7739,23285
7740,7956
7741,8397
7742,25914
7743,15064
7744,11199
7745,26697
7746,14498
7747,14762
7748,15271
7749,28425
7750,24590
7751,17916
7752,21531
7753,4649
7754,17730
7755,2839
7756,25879
7757,20296
7758,16518
7759,4968
7760,22508
7761,18677
7762,12987
7763,21483
7764,24993
7765,702
7766,6903
7767,29805
7768,15069
7769,10721
7770,6654
7771,12296
7772,23330
7773,24651
7774,12125
7775,25168
7776,2352
7777,9172
7778,310
7779,25622
7780,23978
7781,8062
7782,12663
7783,1611
7784,13521
7785,9687
7786,13878
7787,8829
7788,18835
7789,11945
7790,18476
7791,11517
7792,4595
7793,8
7794,1137
7795,22789
7796,26485
7797,18608
7798,12005
7799,19479
7800,9672
7801,13913
7802,64
7803,3695
7804,877
7805,18453
7806,11496
7807,20674
7808,24034
7809,4452
7810,6752
7811,13745
7812,25138
7813,12676
7814,18464
7815,10322
7816,7061
7817,18597
7818,8586
7819,15010
7820,4132
7821,14186
7822,8021
7823,14902
7824,2113
7825,7356
7826,17708
7827,14417
7828,29478
7829,21552
7830,11666
7831,20783
7832,14234
7833,24121
7834,3566
7835,13049
7836,25321
7837,4919
7838,27575
7839,82
7840,23952
7841,8901
7842,9047
7843,26597
7844,19788
7845,13008
7846,8735
7847,26719
7848,19182
7849,15701
7850,11861
7851,12004
7852,24895
7853,5524
7854,25443
7855,17765
7856,2343
7857,11061
7858,28491
7859,16975
7860,19603
7861,2796
7862,29602
7863,15572
7864,625
7865,9550
7866,27611
7867,17893
7868,22737
7869,1072
7870,22607
7871,11681
7872,18343
7873,20333
7874,10053
7875,4420
7876,15618
7877,19690
7878,18755
7879,12775
7880,15364
7881,27465
7882,16160
7883,21235
7884,20509
7885,10150
7886,20620
7887,5255
7888,21055
7889,25165
7890,21586
7891,8700
7892,6771
7893,18380
7894,11979
7895,21927
7896,24577
7897,2839
7898,7520
7899,27400
7900,14655
7901,25250
7902,9932
7903,25630
7904,24235
7905,29649
7906,21424
7907,8241
7908,25508
7909,5893
7910,9472
7911,24930
7912,23338
7913,9682
7914,20961
7915,9328
7916,12489
7917,1629
7918,29280
7919,957
7920,18478
7921,767
7922,3237
7923,14543
7924,25738
7925,1797
7926,14656
7927,3640
7928,21146
7929,2389
7930,3463
7931,15733
7932,5480
7933,28538
7934,12065
7935,28767
7936,13602
7937,20203
7938,11160
7939,25167
7940,28745
7941,16274
7942,1706
7943,28525
7944,28152
7945,29704
7946,3815
7947,23667
7948,1380
7949,2378
7950,24863
7951,6524
7952,23984
7953,29390
7954,28953
7955,29436
7956,12612
7957,28024
7958,25620
7959,23549
7960,9846
7961,5511
7962,27895
7963,12053
7964,29791
7965,29226
7966,8882
7967,2496
7968,19008
7969,14692
7970,17937
7971,11894
7972,19112
7973,3061
7974,8666
7975,22409
7976,1922
7977,23240
7978,19367
7979,25708
7980,10572
7981,28354
7982,21973
7983,29216
7984,6815
7985,6735
7986,24785
7987,4128
7988,26554
7989,10216
7990,15500
7991,4475
7992,8477
7993,28722
7994,14522
7995,5979
7996,4338
7997,20962
7998,2610
7999,21788
8000,19891
8001,25362
8002,29076
8003,11955
8004,20948
8005,8199
8006,28959
8007,7411
8008,24773
8009,1629
8010,24691
8011,6138
8012,28472
8013,20875
8014,24682
8015,10979
8016,20352
8017,21812
8018,2543
8019,22542
8020,15254
8021,8781
8022,15337
8023,16018
8024,26989
8025,14233
8026,29398
8027,22117
8028,3496
8029,13248
8030,21517
8031,1306
8032,5863
8033,23996
8034,2522
8035,29316
8036,8211
8037,11942
8038,7987
8039,1932
8040,1530
8041,18589
8042,2455
8043,3003
8044,28575
8045,9563
8046,2806
8047,4391
8048,14730
8049,19384
8050,5413
8051,22833
8052,21872
8053,23035
8054,967
8055,25594
8056,23079
8057,2586
8058,9506
8059,26803
8060,28727
8061,25894
8062,1511
8063,20770
8064,25817
8065,27587
8066,29709
8067,6306
8068,2096
8069,15833
8070,19010
8071,21208
8072,25140
8073,7660
8074,3327
8075,5447
8076,18179
8077,2193
8078,25076
8079,21971
8080,17642
8081,28794
8082,24320
8083,4256
8084,2507
8085,13290
8086,8858
8087,14202
8088,6274
8089,23892
8090,20001
8091,4836
8092,28941
8093,7780
8094,25897
8095,29491
8096,9561
8097,12689
8098,8388
8099,9158
8100,10469
8101,28482
8102,20252
8103,6559
8104,22357
8105,2492
8106,11068
8107,2479
8108,13172
8109,25095
8110,9091
8111,24303
8112,13435
8113,3328
8114,7085
8115,10659
8116,18293
8117,23275
8118,19831
8119,12577
8120,3210
8121,4517
8122,13769
8123,9458
8124,3961
8125,25504
8126,11205
8127,8224
8128,28724
8129,22102
8130,18514
8131,22010
8132,13890
8133,23873
8134,7293
8135,28252
8136,1971
8137,10539
8138,27724
8139,26334
8140,9119
8141,14016
8142,2316
8143,2496
8144,10186
8145,11317
8146,12439
8147,9036
8148,29312
8149,6519
8150,1687
8151,13165
8152,18555
8153,12671
8154,28335
8155,23550
8156,7906
8157,1559
8158,632
8159,28842
8160,28047
8161,3926
8162,3976
8163,26968
8164,22167
8165,3121
8166,3145
8167,24787
8168,14426
8169,10082
8170,17719
8171,17828
8172,12914
8173,4930
8174,18665
8175,29187
8176,26569
8177,12687
8178,14594
8179,3307
8180,16541
8181,26600
8182,26
8183,1274
8184,6977
8185,7507
8186,15512
8187,24383
8188,23236
8189,14957
8190,11432
8191,11239
8192,22673
8193,15761
8194,2400
8195,1908
8196,8705
8197,21183
8198,5382
8199,554
8200,18092
8201,21103
8202,18586
8203,10617
8204,25473
8205,1647
8206,25563
8207,27365
8208,8085
8209,2011
8210,24447
8211,5275
8212,6039
8213,29416
8214,799
8215,21424
8216,10332
8217,16434
8218,24524
8219,21248
8220,22173
8221,25721
8222,9335
8223,20304
8224,5235
8225,11785
8226,4812
8227,14171
8228,27675
8229,9424
8230,27156
8231,12166
8232,20789
8233,26177
8234,27483
8235,6745
8236,24541
8237,13396
8238,15174
8239,24368
8240,8368
8241,2356
8242,22946
8243,18293
8244,26774
8245,20323
8246,20045
8247,2359
8248,21563
8249,7691
8250,14057
8251,29504
8252,25321
8253,21094
8254,17891
8255,21575
8256,5992
8257,6511
8258,15482
8259,28829
8260,12748
8261,26023
8262,863
8263,5154
8264,22893
8265,6864
8266,26798
8267,5346
8268,8851
8269,2665
8270,488
8271,26952
8272,4542
8273,23981
8274,28194
8275,5359
8276,20541
8277,2252
8278,9951
8279,729
8280,28767
8281,8874
8282,22214
8283,5385
8284,21901
8285,27589
8286,29593
8287,464
8288,6507
8289,18040
8290,29081
8291,19853
8292,27600
8293,17365
8294,28765
8295,385
8296,3274
8297,22176
8298,6726
8299,18227
8300,26166
8301,17757
8302,1892
8303,27518
8304,8933
8305,19086
8306,3885
8307,22199
8308,19367
8309,568
8310,20454
8311,4746
8312,24118
8313,5116
8314,11634
8315,15183
8316,9807
8317,9062
8318,28826
8319,29208
8320,23085
8321,5279
8322,6303
8323,16304
8324,19969
8325,17978
8326,15451
8327,1922
8328,21107
8329,2144
8330,16461
8331,21612
8332,28624
8333,24801
8334,27306
8335,27674
8336,23671
8337,12876
8338,2532
8339,661
8340,17507
8341,13486
8342,168
8343,19502
8344,14753
8345,14139
8346,26256
8347,28537
8348,956
8349,25804
8350,14890
8351,18988
8352,20748
8353,19227
8354,18613
8355,1009
8356,7726
8357,197
8358,14967
8359,14959
8360,1329
8361,10692
8362,9431
8363,17471
8364,26394
8365,8959
8366,17761
8367,7677
8368,10573
8369,23484
8370,26467
8371,29973
8372,2159
8373,3497
8374,29845
8375,22465
8376,1820
8377,25907
8378,22830
8379,13459
8380,20196
8381,4748
8382,8461
8383,8070
8384,25258
8385,23153
8386,12765
8387,13889
8388,25321
8389,2662
8390,24492
8391,19995
8392,14747
8393,29817
8394,26259
8395,5250
8396,14949
8397,7387
8398,18778
8399,20259
8400,25007
8401,29494
8402,16374
8403,21784
8404,3100
8405,16413
8406,17020
8407,19891
8408,29897
8409,16172
8410,13198
8411,8985
8412,10504
8413,4224
8414,7939
8415,16945
8416,13308
8417,14092
8418,4644
8419,1922
8420,5857
8421,25460
8422,1761
8423,21524
8424,10133
8425,17080
8426,8199
8427,25830
8428,6036
8429,21037
8430,15180
8431,23713
8432,16738
8433,18852
8434,2337
8435,825
8436,5626
8437,1418
8438,17520
8439,16275
8440,9183
8441,11457
8442,15033
8443,5744
8444,23439
8445,21284
8446,20581
8447,18679
8448,27049
8449,12009
8450,29675
8451,11104
8452,22280
8453,28872
8454,26268
8455,26278
8456,16118
8457,9863
8458,3603
8459,13144
8460,9104
8461,12597
8462,11963
8463,4149
8464,796
8465,20317
8466,2022
8467,3298
8468,1025
8469,18660
8470,3095
8471,12689
8472,29806
8473,26713
8474,19425
8475,4873
8476,22440
8477,9236
8478,23722
8479,16813
8480,21344
8481,17663
8482,11964
8483,17440
8484,16393
8485,12222
8486,5077
8487,12903
8488,10938
8489,23588
8490,17451
8491,27466
8492,5898
8493,29164
8494,8859
8495,15094
8496,28382
8497,6535
8498,8007
8499,29689
8500,17859
8501,14359
8502,12032
8503,9828
8504,10413
8505,21848
8506,11625
8507,16359
8508,4262
8509,28839
8510,27429
8511,12255
8512,7351
8513,24227
8514,23603
8515,836
8516,14845
8517,6187
8518,13354
8519,18554
8520,22294
8521,15276
8522,7425
8523,6559
8524,17745
8525,10975
8526,9455
8527,25881
8528,16808
8529,12239
8530,16180
8531,21962
8532,12534
8533,22561
8534,4285
8535,5710
8536,4738
8537,16565
8538,24449
8539,1757
8540,28841
8541,10572
8542,4747
8543,14215
8544,16264
8545,5119
8546,2073
8547,4906
8548,1410
8549,7566
8550,22133
8551,27071
8552,3753
8553,26000
8554,10389
8555,6636
8556,18261
8557,10731
8558,9802
8559,29621
8560,24817
8561,19039
8562,14057
8563,4973
8564,23310
8565,3949
8566,27970
8567,26555
8568,18106
8569,7465
8570,1734
8571,16206
8572,704
8573,15849
8574,24608
8575,9902
8576,6713
8577,24090
8578,29500
8579,24725
8580,3178
8581,10735
8582,28770
8583,26797
8584,2550
8585,2540
8586,10169
8587,15709
8588,18568
8589,26883
8590,29558
8591,2408
8592,185
8593,19841
8594,910
8595,11080
8596,27929
8597,7981
8598,20904
8599,7028
8600,10866
8601,25082
8602,12344
8603,7041
8604,23605
8605,13279
8606,18494
8607,23480
8608,20206
8609,29929
8610,5904
8611,11485
8612,13804
8613,16996
8614,21090
8615,26415
8616,22950
8617,18990
8618,7151
8619,15026
8620,7821
8621,28893
8622,6564
8623,8772
8624,19518
8625,29279
8626,17779
8627,25651
8628,19003
8629,18505
8630,20388
8631,13348
8632,28574
8633,8488
8634,17162
8635,21613
8636,18609
8637,29271
8638,17581
8639,6195
8640,23066
8641,5849
8642,24710
8643,10593
8644,23385
8645,24022
8646,19364
8647,26642
8648,12894
8649,15629
8650,13369
8651,21384
8652,16961
8653,1648
8654,12822
8655,13393
8656,27589
8657,4941
8658,7339
8659,27599
8660,1016
8661,4294
8662,17840
8663,11882
8664,12962
8665,6707
8666,23339
8667,10251
8668,18165
8669,28913
8670,24201
8671,11177
8672,25409
8673,7168
8674,2419
8675,5256
8676,16975
8677,17362
8678,14681
8679,5339
8680,3552
8681,8038
8682,3723
8683,11406
8684,12396
8685,24856
8686,22296
8687,16212
8688,23780
8689,19161
8690,22632
8691,23439
8692,1748
8693,14583
8694,16800
8695,7053
8696,9794
8697,22390
8698,21382
8699,27631
8700,18819
8701,27019
8702,9150
8703,12789
8704,25751
8705,29035
8706,7847
8707,5940
8708,26619
8709,23487
8710,5641
8711,1444
8712,26101
8713,2316
8714,28057
8715,9958
8716,4612
8717,25549
8718,6089
8719,15252
8720,24268
8721,18852
8722,6017
8723,17208
8724,4865
8725,28057
8726,22025
8727,9859
8728,21907
8729,24943
8730,25447
8731,1229
8732,6138
8733,20029
8734,29961
8735,10339
8736,4089
8737,10627
8738,14378
8739,20633
8740,24836
8741,14660
8742,2196
8743,28873
8744,7843
8745,8965
8746,8031
8747,11194
8748,10266
8749,26937
8750,16156
8751,18778
8752,7983
8753,13032
8754,6271
8755,15556
8756,17091
8757,17904
8758,14657
8759,29443
8760,18597
8761,23872
8762,24506
8763,16044
8764,29160
8765,17406
8766,6645
8767,24821
8768,12439
8769,15970
8770,18309
8771,9766
8772,9238
8773,571
8774,9105
8775,25421
8776,3
8777,2095
8778,6499
8779,20246
8780,16915
8781,20143
8782,5117
8783,19987
8784,19713
8785,19912
8786,20410
8787,3360
8788,17226
8789,13551
8790,27065
8791,2897
8792,25735
8793,23250
8794,20468
8795,10011
8796,23103
8797,4152
8798,10017
8799,24799
8800,16058
8801,1971
8802,24051
8803,25128
8804,28382
8805,10657
8806,18697
8807,22900
8808,1037
8809,17921
8810,19011
8811,12640
8812,13234
8813,15880
8814,9543
8815,29074
8816,6397
8817,5014
8818,19114
8819,18919
8820,18353
8821,12480
8822,22870
8823,12597
8824,2702
8825,28277
8826,3305
8827,21722
8828,17259
8829,21883
8830,4909
8831,22810
8832,8508
8833,29667
8834,19003
8835,19219
8836,13847
8837,24208
8838,7175
8839,5791
8840,93
8841,26602
8842,29105
8843,18262
8844,26488
8845,7793
8846,5877
8847,17351
8848,1225
8849,10845
8850,29100
8851,15285
8852,7577
8853,27411
8854,5933
8855,70
8856,6449
8857,23182
8858,4340
8859,12650
8860,23414
8861,4727
8862,8516
8863,5312
8864,4488
8865,27434
8866,8519
8867,29646
8868,9767
8869,17251
8870,11311
8871,27807
8872,29217
8873,20005
8874,20175
8875,7962
8876,12601
8877,22739
8878,11817
8879,19264
8880,5272
8881,24534
8882,13793
8883,18829
8884,24346
8885,14248
8886,764
8887,3345
8888,27615
8889,22412
8890,4026
8891,12718
8892,5762
8893,12463
8894,9595
8895,20856
8896,2337
8897,3809
8898,24350
8899,2548
8900,27530
8901,23
8902,13391
8903,13638
8904,28002
8905,6906
8906,78
8907,12673
8908,2568
8909,19589
8910,6145
8911,1190
8912,25895
8913,29510
8914,9527
8915,29626
8916,26244
8917,15328
8918,29514
8919,9356
8920,17711
8921,19993
8922,5466
8923,1026
8924,3558
8925,11163
8926,22704
8927,614
8928,14340
8929,6636
8930,18589
8931,3887
8932,10198
8933,9018
8934,17441
8935,5959
8936,13443
8937,27369
8938,6412
8939,13479
8940,25449
8941,25287
8942,27279
8943,7684
8944,2436
8945,15591
8946,1727
8947,11242
8948,28922
8949,26279
8950,23600
8951,28013
