Index,Value
8546,12497
8547,3233
8548,6517
8549,25755
8550,6413
8551,12484
8552,20377
8553,4870
8554,4905
8555,19846
8556,22703
8557,10771
8558,12949
8559,12916
8560,13748
8561,231
8562,16633
8563,26432
8564,2865
8565,10891
8566,5504
8567,11702
8568,5961
8569,15550
8570,20877
8571,430
8572,23541
8573,24018
8574,28210
8575,13977
8576,22477
8577,25310
8578,5256
8579,27257
8580,25835
8581,16117
8582,16087
8583,27791
8584,8008
8585,10647
8586,4297
8587,17420
8588,14942
8589,27398
8590,4984
8591,22490
8592,310
8593,15998
8594,22901
8595,26849
8596,13205
8597,12878
8598,26725
8599,9542
8600,7001
8601,13004
8602,19732
8603,16336
8604,18577
8605,8727
8606,29202
8607,29653
8608,19411
8609,24424
8610,2906
8611,14162
8612,29639
8613,4138
8614,27894
8615,22919
8616,39
8617,24880
8618,24714
8619,7823
8620,12743
8621,28952
8622,13404
8623,12332
8624,1365
8625,10162
8626,28529
8627,29663
8628,5871
8629,15929
8630,3014
8631,26656
8632,16481
8633,9007
8634,3199
8635,20946
8636,13638
8637,26342
8638,6469
8639,18737
8640,24048
8641,27089
8642,21779
8643,446
8644,25655
8645,25064
8646,9158
8647,11809
8648,28536
8649,26409
8650,26859
8651,20649
8652,20470
8653,957
8654,19707
8655,16115
8656,10724
8657,4337
8658,22021
8659,7389
8660,11053
8661,2440
8662,12213
8663,7451
8664,14506
8665,27052
8666,29866
8667,17981
8668,2699
8669,23550
8670,14118
8671,9478
8672,26713
8673,19348
8674,6880
8675,10102
8676,4947
8677,25337
8678,26075
8679,7845
8680,7034
8681,12977
8682,24868
8683,29039
8684,20293
8685,5720
8686,27029
8687,18145
8688,22267
8689,25654
8690,20265
8691,8946
8692,7188
8693,18472
8694,25884
8695,1803
8696,3512
8697,14038
8698,9113
8699,6049
8700,23885
8701,21405
8702,9955
8703,2732
8704,15998
8705,18481
8706,24446
8707,2041
8708,10932
8709,4060
8710,7480
8711,16386
8712,19408
8713,1380
8714,27611
8715,27693
8716,20634
8717,20977
8718,9032
8719,19067
8720,29954
8721,3668
8722,22728
8723,10194
8724,25477
8725,2647
8726,26213
8727,12346
8728,24381
8729,5281
8730,19276
8731,20776
8732,21431
8733,27207
8734,1309
8735,4881
8736,1519
8737,26789
8738,11646
8739,19914
8740,29790
8741,24037
8742,19695
8743,25965
8744,28942
8745,11904
8746,587
8747,23803
8748,20284
8749,14251
8750,2319
8751,22894
8752,3849
8753,19487
8754,14760
8755,22679
8756,20885
8757,25047
8758,22623
8759,28965
8760,4032
8761,10232
8762,1754
8763,3282
8764,14983
8765,14785
8766,269
8767,2039
8768,19345
8769,8059
8770,21136
8771,7568
8772,6147
8773,7400
8774,27524
8775,11257
8776,25224
8777,24582
8778,7950
8779,4012
8780,20905
8781,1
8782,7906
8783,15356
8784,19355
8785,11820
8786,10958
8787,21120
8788,15412
8789,19756
8790,2890
8791,6269
8792,26648
8793,14530
8794,29338
8795,29955
8796,24177
8797,28007
8798,13258
8799,6670
8800,11394
8801,25915
8802,25792
8803,29113
8804,10394
8805,23550
8806,19522
8807,2700
8808,17391
8809,11400
8810,6703
8811,2251
8812,6646
8813,12628
8814,21572
8815,20545
8816,21099
8817,8838
8818,25221
8819,21497
8820,23032
8821,12946
8822,12076
8823,11349
8824,11348
8825,960
8826,21464
8827,12589
8828,18958
8829,29861
8830,29388
8831,29574
8832,19159
8833,12585
8834,24267
8835,28172
8836,24522
8837,6067
8838,26218
8839,29767
8840,27891
8841,9001
8842,15180
8843,19757
8844,26719
8845,13513
8846,28383
8847,2026
8848,28307
8849,22463
8850,3325
8851,20057
8852,22182
8853,10084
8854,25295
8855,8271
8856,7393
8857,713
8858,25465
8859,28014
8860,29142
8861,46
8862,16356
8863,3012
8864,11088
8865,9512
8866,9115
8867,19994
8868,7830
8869,23830
8870,3380
8871,6657
8872,20744
8873,26500
8874,16775
8875,25521
8876,22450
8877,29434
8878,26557
8879,5326
8880,11771
8881,13385
8882,27860
8883,20233
8884,29329
8885,10246
8886,18154
8887,3023
8888,7836
8889,13195
8890,765
8891,27473
8892,6981
8893,25582
8894,27600
8895,23345
8896,14249
8897,22456
8898,26967
8899,801
8900,12118
8901,21954
8902,9725
8903,25989
8904,6121
8905,25567
8906,12993
8907,26885
8908,21556
8909,15811
8910,18036
8911,24147
8912,22173
8913,19093
8914,21934
8915,25783
8916,3416
8917,23508
8918,13375
8919,19393
8920,15392
8921,5519
8922,16803
8923,29538
8924,2570
8925,3903
8926,14825
8927,16656
8928,29727
8929,6276
8930,1227
8931,27196
8932,13371
8933,3079
8934,19888
8935,26482
8936,9486
8937,2758
8938,352
8939,17970
8940,24796
8941,7564
8942,15439
8943,5879
8944,7136
8945,13568
8946,23205
8947,1540
8948,28122
8949,23121
8950,14178
8951,26517
8952,6295
8953,13197
8954,26308
8955,28328
8956,19550
8957,14539
8958,6053
8959,960
8960,6233
8961,26721
8962,4696
8963,14483
8964,21841
8965,15496
8966,22572
8967,23657
8968,14405
8969,23868
8970,16357
8971,6760
8972,21415
8973,10127
8974,25067
8975,29819
8976,5186
8977,6610
8978,26985
8979,7145
8980,6727
8981,1177
8982,6400
8983,3641
8984,24938
8985,4001
8986,29960
8987,27242
8988,2634
8989,26560
8990,19093
8991,18477
8992,23267
8993,27740
8994,10535
8995,2490
8996,26178
8997,21820
8998,16715
8999,15898
9000,29788
9001,9443
9002,22031
9003,5263
9004,3890
9005,20939
9006,2279
9007,3323
9008,20032
9009,23984
9010,19446
9011,26841
9012,13153
9013,27178
9014,6680
9015,21226
9016,4075
9017,28286
9018,16593
9019,359
9020,8601
9021,16547
9022,8660
9023,1650
9024,10729
9025,4536
9026,19255
9027,9974
9028,22574
9029,16802
9030,4163
9031,10758
9032,4465
9033,4794
9034,24767
9035,12253
9036,23428
9037,14012
9038,179
9039,18230
9040,22061
9041,1288
9042,4842
9043,29712
9044,26440
9045,28192
9046,3641
9047,24894
9048,16629
9049,6315
9050,16173
9051,2049
9052,7613
9053,5131
9054,22282
9055,5799
9056,25727
9057,6926
9058,10942
9059,12729
9060,26665
9061,18214
9062,14689
9063,9071
9064,27768
9065,24128
9066,4471
9067,6474
9068,5965
9069,8927
9070,8372
9071,1633
9072,12470
9073,27718
9074,11695
9075,21469
9076,25160
9077,23742
9078,2662
9079,20319
9080,3710
9081,16901
9082,14458
9083,19356
9084,26125
9085,16701
9086,23661
9087,16129
9088,7828
9089,16597
9090,25511
9091,15375
9092,23546
9093,8256
9094,17488
9095,20748
9096,26243
9097,22997
9098,21772
9099,6054
9100,17633
9101,7903
9102,2407
9103,5421
9104,8321
9105,14168
9106,12055
9107,27754
9108,19079
9109,23626
9110,26036
9111,19711
9112,18545
9113,4849
9114,12534
9115,29334
9116,6551
9117,1451
9118,17287
9119,7752
9120,8945
9121,113
9122,4413
9123,20609
9124,12894
9125,6238
9126,26808
9127,9852
9128,11241
9129,5126
9130,28586
9131,27979
9132,17744
9133,12056
9134,23832
9135,12126
9136,6574
9137,20395
9138,10085
9139,913
9140,16945
9141,13111
9142,4206
9143,2128
9144,5249
9145,17639
9146,29039
9147,16744
9148,24685
9149,21883
9150,929
9151,9399
9152,22643
9153,21710
9154,27329
9155,13098
9156,2139
9157,12618
9158,28700
9159,29488
9160,4994
9161,7175
9162,933
9163,12967
9164,7944
9165,5224
9166,10432
9167,5280
9168,2790
9169,25691
9170,18
9171,24680
9172,19325
9173,28268
9174,5353
9175,12565
9176,10248
9177,14914
9178,29551
9179,14038
9180,24221
9181,4645
9182,11563
9183,24525
9184,29895
9185,27125
9186,20430
9187,6027
9188,6932
9189,8648
9190,14368
9191,28286
9192,8662
9193,15106
9194,24190
9195,9030
9196,8216
9197,16951
9198,27089
9199,13361
9200,19473
9201,10166
9202,27602
9203,3309
9204,23227
9205,2664
9206,22426
9207,11882
9208,14766
9209,11304
9210,4020
9211,29878
9212,12993
9213,20724
9214,28714
9215,25334
9216,23354
9217,1955
9218,1584
9219,11453
9220,5077
9221,11598
9222,8344
9223,10099
9224,2556
9225,136
9226,10080
9227,26985
9228,21526
9229,25282
9230,4589
9231,25618
9232,10972
9233,10067
9234,535
9235,21978
9236,18716
9237,26381
9238,17013
9239,28527
9240,4354
9241,7250
9242,29286
9243,29472
9244,22936
9245,7553
9246,4822
9247,16163
9248,7077
9249,22091
9250,14539
9251,25647
9252,26286
9253,23774
9254,21278
9255,17753
9256,497
9257,5635
9258,5224
9259,26793
9260,3983
9261,9022
9262,15562
9263,16431
9264,3019
9265,2619
9266,5788
9267,26069
9268,8194
9269,23011
9270,12806
9271,3011
9272,24922
9273,21524
9274,6755
9275,25479
9276,17753
9277,3299
9278,22238
9279,20210
9280,26388
9281,12292
9282,17236
9283,9110
9284,22006
9285,20575
9286,5142
9287,24865
9288,28729
9289,26390
9290,25581
9291,7874
9292,22080
9293,25726
9294,11431
9295,22572
9296,9204
9297,3467
9298,17075
9299,11569
9300,17436
9301,7726
9302,19143
9303,9199
9304,27784
9305,22993
9306,15240
9307,18873
9308,12976
9309,20959
9310,25988
9311,25668
9312,22699
9313,3199
9314,9352
9315,11758
9316,19860
9317,18355
9318,3085
9319,24854
9320,10478
9321,24093
9322,8360
9323,7040
9324,26235
9325,8100
9326,9995
9327,29880
9328,16081
9329,13510
9330,7244
9331,7964
9332,28197
9333,26493
9334,17569
9335,3093
9336,22007
9337,5254
9338,23310
9339,18419
9340,29762
9341,11584
9342,28853
9343,24206
9344,15918
9345,16392
9346,11913
9347,12844
9348,5076
9349,9993
9350,13290
9351,5214
9352,11976
9353,10674
9354,25649
9355,5143
9356,14766
9357,18
9358,4625
9359,22528
9360,11290
9361,10539
9362,8724
9363,19400
9364,1888
9365,6768
9366,12151
9367,19765
9368,20265
9369,27022
9370,12574
9371,24828
9372,4517
9373,22130
9374,21544
9375,18478
9376,10230
9377,9926
9378,19842
9379,18084
9380,4890
9381,15202
9382,27836
9383,26905
9384,3128
9385,20349
9386,7468
9387,24933
9388,29762
9389,13654
9390,19899
9391,19642
9392,17114
9393,26002
9394,82
9395,27664
9396,23621
9397,16268
9398,3386
9399,26410
9400,12585
9401,1656
9402,20027
9403,11461
9404,21985
9405,6115
9406,25074
9407,18841
9408,14135
9409,1225
9410,17886
9411,27637
9412,29763
9413,22501
9414,3262
9415,26599
9416,8858
9417,18127
9418,24155
9419,2161
9420,9651
9421,28594
9422,28189
9423,3015
9424,5013
9425,21788
9426,26406
9427,6071
9428,9359
9429,10152
9430,7360
9431,28345
9432,247
9433,22074
9434,19659
9435,12723
9436,26052
9437,5420
9438,19897
9439,23767
9440,20491
9441,2156
9442,13547
9443,15009
9444,20357
9445,24196
9446,19812
9447,21272
9448,20013
9449,12591
9450,7570
9451,22180
9452,667
9453,9342
9454,24747
9455,18230
9456,292
9457,16635
9458,8462
9459,529
9460,22983
9461,12475
9462,11555
9463,4305
9464,6787
9465,1400
9466,8795
9467,24641
9468,28537
9469,23432
9470,12218
9471,4433
9472,16123
9473,4649
9474,23819
9475,4489
9476,933
9477,15024
9478,21941
9479,25062
9480,26713
9481,5121
9482,15759
9483,2388
9484,15312
9485,24748
9486,16626
9487,533
9488,18203
9489,2626
9490,3208
9491,5276
9492,24612
9493,29312
9494,18494
9495,4473
9496,252
9497,15490
9498,15688
9499,3785
9500,8712
9501,3455
9502,260
9503,16051
9504,29737
9505,28326
9506,526
9507,19986
9508,28085
9509,3457
9510,8020
9511,9804
9512,17692
9513,22697
9514,7262
9515,15106
9516,24083
9517,14519
9518,2589
9519,25244
9520,18378
9521,17282
9522,12561
9523,29211
9524,21253
9525,3001
9526,19050
9527,23656
9528,22737
9529,2696
9530,21053
9531,16201
9532,10641
9533,9975
9534,13432
9535,9927
9536,4581
9537,9343
9538,23909
9539,21279
9540,22845
9541,23097
9542,29293
9543,12141
9544,13163
9545,22788
9546,21797
9547,16419
9548,17565
9549,21241
9550,722
9551,18833
9552,8341
9553,8091
9554,2965
9555,21740
9556,14515
9557,6139
9558,24133
9559,3693
9560,5579
9561,21806
9562,1299
9563,21175
9564,19205
9565,6424
9566,18427
9567,4900
9568,10874
9569,3102
9570,23065
9571,19558
9572,10569
9573,12726
9574,21439
9575,14564
9576,28634
9577,16922
9578,24620
9579,11260
9580,20952
9581,283
9582,7759
9583,8860
9584,14615
9585,25478
9586,5155
9587,8599
9588,27705
9589,10831
9590,4508
9591,22887
9592,29880
9593,23957
9594,11344
9595,28112
9596,5184
9597,336
9598,15904
9599,5141
9600,29103
9601,27003
9602,8155
9603,6165
9604,24950
9605,9712
9606,13675
9607,12691
9608,27967
9609,5478
9610,8195
9611,4232
9612,26403
9613,26196
9614,11994
9615,23933
9616,28493
9617,25337
9618,2504
9619,13641
9620,9228
9621,4409
9622,5578
9623,11332
9624,15971
9625,24771
9626,17160
9627,6787
9628,12835
9629,21494
9630,18739
9631,3532
9632,25015
9633,90
9634,11945
9635,13977
9636,24899
9637,4414
9638,1798
9639,24895
9640,17716
9641,5671
9642,5246
9643,28399
9644,6295
9645,26249
9646,15700
9647,23209
9648,12119
9649,18269
9650,2982
9651,12802
9652,17594
9653,3502
9654,13038
9655,13761
9656,27905
9657,27271
9658,23850
9659,28115
9660,1219
9661,23439
9662,14796
9663,2096
9664,24450
9665,17884
9666,27298
9667,5237
9668,20334
9669,8631
9670,1620
9671,4728
9672,22310
9673,27979
9674,10988
9675,14006
9676,23880
9677,19154
9678,24939
9679,1045
9680,16796
9681,13394
9682,15174
9683,25981
9684,14796
9685,20113
9686,10686
9687,14683
9688,22131
9689,25766
9690,29538
9691,12334
9692,5498
9693,11245
9694,20722
9695,28588
9696,13521
9697,8400
9698,9193
9699,13781
9700,16292
9701,7657
9702,22792
9703,8865
9704,23660
9705,26566
9706,18740
9707,23318
9708,8969
9709,29555
9710,26945
9711,6668
9712,11140
9713,20261
9714,12335
9715,28904
9716,17803
9717,15370
9718,7131
9719,17639
9720,20509
9721,5989
9722,26909
9723,5781
9724,18619
9725,13283
9726,9544
9727,5456
9728,19450
9729,11282
9730,16220
9731,20183
9732,21735
9733,25497
9734,17280
9735,6246
9736,23648
9737,5027
9738,22710
9739,18064
9740,22542
9741,3806
9742,15560
9743,18683
9744,10375
9745,19869
9746,8181
9747,17756
9748,21822
9749,6736
9750,18920
9751,4800
9752,27719
9753,15979
9754,16014
9755,14057
9756,28434
9757,16120
9758,28727
9759,20717
9760,16852
9761,8182
9762,4788
9763,6622
9764,21037
9765,21095
9766,20450
9767,7639
9768,6120
9769,16666
9770,20036
9771,15217
9772,21325
9773,1277
9774,764
9775,12853
9776,6298
9777,238
9778,10337
9779,8535
9780,1297
9781,12203
9782,16912
9783,27855
9784,27699
9785,20987
9786,10251
9787,3105
9788,18453
9789,223
9790,17356
9791,16181
9792,22758
9793,12004
9794,5494
9795,10038
9796,28008
9797,23746
9798,16160
9799,12830
9800,17871
9801,29916
9802,919
9803,18685
9804,27839
9805,10581
9806,24811
9807,9625
9808,10761
9809,23679
9810,14013
9811,8175
9812,24023
9813,6786
9814,28018
9815,27726
9816,22135
9817,27247
9818,12083
9819,10664
9820,3073
9821,1677
9822,19662
9823,8688
9824,28517
9825,6105
9826,18640
9827,5415
9828,8829
9829,7754
9830,18021
9831,28254
9832,25199
9833,10710
9834,567
9835,3921
9836,14258
9837,14904
9838,19458
9839,28276
9840,9716
9841,10497
9842,22542
9843,26208
9844,29199
9845,8094
9846,7691
9847,12351
9848,29537
9849,6028
9850,12172
9851,4377
9852,20297
9853,4415
9854,25504
9855,29263
9856,3999
9857,29934
9858,4559
9859,5882
9860,4627
9861,25874
9862,10581
9863,23324
9864,3833
9865,6988
9866,19281
9867,12609
9868,27973
9869,2041
9870,19274
9871,1927
9872,1004
9873,17181
9874,8556
9875,1897
9876,181
9877,2847
9878,21397
9879,24244
9880,16013
9881,8943
9882,27005
9883,20558
9884,4460
9885,495
9886,6085
9887,19168
9888,3315
9889,27722
9890,11723
9891,24523
9892,22061
9893,26460
9894,11544
9895,15798
9896,16753
9897,23740
9898,16531
9899,22630
9900,28001
9901,20937
9902,9225
9903,21089
9904,675
9905,7878
9906,10067
9907,7480
9908,17755
9909,15107
9910,5618
9911,26748
9912,27029
9913,19742
9914,7093
9915,26451
9916,1026
9917,18319
9918,123
9919,14991
9920,6854
9921,17725
9922,9055
9923,23655
9924,23639
9925,13033
9926,5596
9927,6543
9928,5367
9929,12513
9930,27981
9931,14037
9932,22521
9933,27762
9934,14689
9935,10721
9936,14264
9937,1772
9938,9712
9939,24292
9940,16373
9941,8494
9942,18931
9943,5737
9944,23604
9945,27582
9946,14491
9947,12223
9948,16181
9949,6675
9950,24434
9951,15263
9952,10313
9953,11163
9954,12620
9955,6196
9956,1138
9957,5563
9958,12432
9959,8297
9960,4756
9961,18092
9962,1709
9963,12942
9964,10818
9965,23768
9966,13579
9967,17195
9968,20177
9969,29450
9970,10917
9971,18915
9972,27177
9973,5478
9974,13179
9975,20239
9976,23125
9977,28817
9978,16734
9979,19462
9980,8141
9981,28907
9982,5410
9983,22389
9984,12513
9985,2836
9986,7959
9987,21156
9988,771
9989,4869
9990,6235
9991,11893
9992,3346
9993,8709
9994,28872
9995,18327
9996,29899
9997,12342
9998,14208
9999,22941
10000,17712
10001,5435
10002,25910
10003,14864
10004,8892
10005,21071
10006,17188
10007,5723
10008,4551
10009,20591
10010,4150
10011,19038
10012,13716
10013,2247
10014,13579
10015,16899
10016,29162
10017,29533
10018,12725
10019,28412
10020,23554
10021,24067
10022,10295
10023,14751
10024,25180
10025,24472
10026,5577
10027,42
10028,13581
10029,265
10030,28311
10031,16381
10032,2681
10033,5124
10034,6379
10035,3942
10036,17584
10037,13593
10038,10755
10039,10706
10040,12773
10041,11786
10042,20397
10043,17567
10044,1688
10045,785
10046,26499
10047,19915
10048,22135
10049,20998
10050,19901
10051,8770
10052,18805
10053,3082
10054,23612
10055,14648
10056,25485
10057,27100
10058,8152
10059,15354
10060,24903
10061,6834
10062,12887
10063,1524
10064,17822
10065,20812
10066,4432
10067,20357
10068,11191
10069,23796
10070,4832
10071,9228
10072,24757
10073,4335
10074,15920
10075,5903
10076,24069
10077,27565
10078,5745
10079,13013
10080,20399
10081,2269
10082,20898
10083,28893
10084,2132
10085,28518
10086,22971
10087,14602
10088,5274
10089,8963
10090,27831
10091,9867
10092,23707
10093,3600
10094,4403
10095,22707
10096,28260
10097,8041
10098,15976
10099,28084
10100,13232
10101,28355
10102,391
10103,15772
10104,29038
10105,15713
10106,29943
10107,23297
10108,29241
10109,1362
10110,25066
10111,27902
10112,9933
10113,2727
10114,23442
10115,27680
10116,22225
10117,1974
10118,7974
10119,14467
10120,10701
10121,11855
10122,116
10123,1609
10124,20946
10125,21048
10126,19981
10127,21149
10128,11790
10129,14186
10130,13376
10131,22991
10132,444
10133,29408
10134,22959
10135,20297
10136,6769
10137,23244
10138,7365
10139,10356
10140,24817
10141,22314
10142,2228
10143,23889
10144,3030
10145,29729
10146,6719
10147,3797
10148,6749
10149,29952
10150,29991
10151,25724
10152,20875
10153,19051
10154,22224
10155,28210
10156,26741
10157,9122
10158,1371
10159,7558
10160,5524
10161,8830
10162,8248
10163,16643
10164,6218
10165,15704
10166,24455
10167,22347
10168,2705
10169,13887
10170,6195
10171,1273
10172,5479
10173,25573
10174,10063
10175,15101
10176,3980
10177,1431
10178,23078
10179,15486
10180,14854
10181,13944
10182,29937
10183,26453
10184,12285
10185,24890
10186,10968
10187,17824
10188,6793
10189,1720
10190,10573
10191,8319
10192,29530
10193,16749
10194,17215
10195,16312
10196,6245
10197,25511
10198,15372
10199,9381
10200,9600
10201,1272
10202,12603
10203,28188
10204,5485
10205,18437
10206,3619
10207,888
10208,12417
10209,13604
10210,13369
10211,6199
10212,3101
10213,17181
10214,21748
10215,22267
10216,8001
10217,22184
10218,15838
10219,16734
10220,14213
10221,9525
10222,24740
10223,9951
10224,25123
10225,12948
10226,11012
10227,19425
10228,5432
10229,4320
10230,11918
10231,21434
10232,25063
10233,19014
10234,19914
10235,20972
10236,11625
10237,11305
10238,27302
10239,5360
10240,29971
10241,672
10242,25022
10243,20408
10244,2504
10245,28721
10246,13961
10247,13282
10248,18946
10249,28712
10250,20996
10251,23568
10252,17691
10253,5147
10254,7814
10255,15410
10256,9808
10257,18091
10258,22301
10259,29962
10260,24409
10261,13532
10262,22710
10263,7319
10264,19097
10265,1
10266,9975
10267,19085
10268,9714
10269,19240
10270,21379
10271,15593
10272,19269
10273,29964
10274,18581
10275,5436
10276,7353
10277,21951
10278,28717
10279,23409
10280,17872
10281,9310
10282,564
10283,24479
10284,17940
10285,27010
10286,19719
10287,21418
10288,14793
10289,18453
10290,26117
10291,20129
10292,17402
10293,23322
10294,25386
10295,18054
10296,9004
10297,27012
10298,16764
10299,22445
10300,19725
10301,6322
10302,23746
10303,15547
10304,20921
10305,22375
10306,11596
10307,16222
10308,4482
10309,19967
10310,23397
10311,28418
10312,7055
10313,150
10314,21577
10315,24034
10316,2913
10317,20070
10318,13309
10319,15049
10320,16719
10321,6841
10322,19916
10323,525
10324,19479
10325,13859
10326,20468
10327,5882
10328,12613
10329,810
10330,29040
10331,810
10332,20732
10333,27888
10334,3227
10335,29387
10336,4187
10337,27164
10338,14627
10339,24661
10340,29454
10341,12161
10342,23840
10343,22345
10344,7897
10345,12793
10346,6497
10347,10474
10348,24403
10349,7604
10350,8534
10351,23487
10352,6080
10353,16152
10354,22428
10355,24274
10356,157
10357,20996
10358,13196
10359,19711
10360,25027
10361,24903
10362,18662
10363,13862
10364,29571
10365,8603
10366,11625
10367,22558
10368,26442
10369,25359
10370,3125
10371,24830
10372,21708
10373,11088
10374,29767
10375,10672
10376,1748
10377,5878
10378,15657
10379,8344
10380,28923
10381,14458
10382,26081
10383,17680
10384,14854
10385,21651
10386,15834
10387,27543
10388,1890
10389,1335
10390,19591
10391,12529
10392,21169
10393,25987
10394,5317
10395,12706
10396,8764
10397,22962
10398,1142
10399,7555
10400,329
10401,5541
10402,23135
10403,13417
10404,5307
10405,25097
10406,2050
10407,8435
10408,27626
10409,26422
10410,3161
10411,28699
10412,21285
10413,21008
10414,7980
10415,23903
10416,4838
10417,2913
10418,16252
10419,15641
10420,1371
10421,13691
10422,13969
10423,22370
10424,4725
10425,27379
10426,20242
10427,2502
10428,8758
10429,24950
10430,27995
10431,19862
10432,5826
10433,7444
10434,18348
10435,12970
10436,24595
10437,3141
10438,257
10439,25855
10440,9775
10441,25521
10442,4565
10443,24383
10444,16886
10445,13358
10446,9061
10447,896
10448,20487
10449,11838
10450,29244
10451,16241
10452,8168
10453,27168
10454,9286
10455,26583
10456,29551
10457,19540
10458,13876
10459,6941
10460,26038
10461,15625
10462,12222
10463,25510
10464,29927
10465,3998
10466,10053
10467,29049
10468,15947
10469,15927
10470,10287
10471,25291
10472,16738
10473,26280
10474,10817
10475,13042
10476,9999
10477,12063
10478,9609
10479,14029
10480,9166
10481,29682
10482,16442
10483,29673
10484,27564
10485,15562
10486,15624
10487,26179
10488,24190
10489,25998
10490,23499
10491,8228
10492,4939
10493,12194
10494,13411
10495,9153
10496,4914
10497,29054
10498,7713
10499,28842
10500,3515
10501,11959
10502,24351
10503,12332
10504,29216
10505,23786
10506,13573
10507,2982
10508,1975
10509,1247
10510,22295
10511,16754
10512,12866
10513,4718
10514,24821
10515,10630
10516,2876
10517,24409
10518,3729
10519,24845
10520,27982
10521,9097
10522,15135
10523,9765
10524,22419
10525,23484
10526,23428
10527,2052
10528,1557
10529,29122
10530,25218
10531,28913
10532,21978
10533,26057
10534,7609
10535,26055
10536,8110
10537,5478
10538,15378
10539,17024
10540,9435
10541,11848
10542,22113
10543,13556
10544,28499
10545,15280
10546,21383
10547,14992
10548,15071
10549,7859
10550,15053
10551,29924
10552,6691
10553,8822
10554,23894
10555,28280
10556,25629
10557,12546
10558,2113
10559,16288
10560,21950
10561,24824
10562,8240
10563,19483
10564,17456
10565,8048
10566,5243
10567,25137
10568,14451
10569,25627
10570,5702
10571,27368
10572,26201
10573,11436
10574,27388
10575,13885
10576,27784
10577,9216
10578,3328
10579,13455
10580,4085
10581,1851
10582,26017
10583,27383
10584,466
10585,3311
10586,26563
10587,770
10588,26119
10589,6311
10590,25864
10591,1289
10592,24608
10593,29964
10594,26335
10595,25057
10596,2965
10597,20253
10598,669
10599,13797
10600,12484
10601,28350
10602,22544
10603,12603
10604,1591
10605,1626
10606,5242
10607,7665
10608,27350
10609,23171
10610,23412
10611,27714
10612,17219
10613,20447
10614,3143
10615,1657
10616,22746
10617,28009
10618,12913
10619,17213
10620,11385
10621,18674
10622,9132
10623,16422
10624,2159
10625,28107
10626,13541
10627,24279
10628,3241
10629,23200
10630,29633
10631,1355
10632,828
10633,15207
10634,25165
10635,29226
10636,6482
10637,19523
10638,9844
10639,18626
10640,22618
10641,4852
10642,24275
10643,27902
10644,5038
10645,11572
10646,28169
10647,8393
10648,25502
10649,24345
10650,593
10651,23343
10652,10697
10653,10497
10654,98
10655,24288
10656,7267
10657,1869
10658,24042
10659,17286
10660,12517
10661,22553
10662,13308
10663,26922
10664,17152
10665,28046
10666,22404
10667,4038
10668,19537
10669,9127
10670,10732
10671,14693
10672,3961
10673,23360
10674,4458
10675,12098
10676,16118
10677,6427
10678,22144
10679,22859
10680,9953
10681,29292
10682,8522
10683,18862
10684,11794
10685,3807
10686,8175
10687,15081
10688,16664
10689,13196
10690,25320
10691,26569
10692,4155
10693,12379
10694,24411
10695,13040
10696,14510
10697,27206
10698,27882
10699,20721
10700,17793
10701,19320
10702,27438
10703,3755
10704,23985
10705,17826
10706,3244
10707,12380
10708,17745
10709,14723
10710,17622
10711,2488
10712,27961
10713,11028
10714,14337
10715,18067
10716,22717
10717,26839
10718,11490
10719,8933
10720,15939
10721,14845
10722,24846
10723,17747
10724,28752
10725,2504
10726,3053
10727,3288
10728,20402
10729,446
10730,3206
10731,1376
10732,4147
10733,10952
10734,8970
10735,23128
10736,13869
10737,5309
10738,26708
10739,4463
10740,5123
10741,13827
10742,16120
10743,10084
10744,11164
10745,16961
10746,24371
10747,26860
10748,13741
10749,2593
10750,9145
10751,28390
10752,4435
10753,22842
10754,4851
10755,25153
10756,29104
10757,3758
10758,1922
10759,23201
10760,1508
10761,10422
10762,29073
10763,9679
10764,1057
10765,5334
10766,25841
10767,24640
10768,29385
10769,8875
10770,8185
10771,25758
10772,8385
10773,16556
10774,6671
10775,14876
10776,18664
10777,26978
10778,7304
10779,16368
10780,6738
10781,3347
10782,12875
10783,25275
10784,10166
10785,24187
10786,25654
10787,5370
10788,23094
10789,29976
10790,3384
10791,23360
10792,26162
10793,5725
10794,11731
10795,25740
10796,2070
10797,17139
10798,3220
10799,1184
10800,15164
10801,5434
10802,8676
10803,3850
10804,17698
10805,19521
10806,17873
10807,16113
10808,25259
10809,3504
10810,17072
10811,1734
10812,29394
10813,19391
10814,9654
10815,10423
10816,13952
10817,9468
10818,24179
10819,4353
10820,25885
10821,26706
10822,1973
10823,6715
10824,25950
10825,15970
10826,20961
10827,12477
10828,523
10829,6844
10830,7535
10831,16723
10832,13163
10833,12587
10834,2760
10835,25365
10836,1834
10837,23505
10838,2056
10839,20254
10840,22663
10841,12527
10842,23626
10843,12683
10844,27883
10845,24943
10846,16238
10847,20119
10848,11236
10849,24024
10850,22134
10851,10190
10852,27264
10853,19556
10854,1367
10855,2057
10856,17175
10857,11334
10858,27292
10859,4737
10860,2444
10861,15546
10862,9580
10863,20507
10864,20058
10865,4686
10866,10241
10867,19340
10868,27445
10869,7007
10870,3611
10871,16846
10872,10657
10873,26673
10874,14218
10875,9463
10876,19672
10877,19853
10878,25001
10879,2322
10880,1488
10881,26278
10882,19089
10883,16356
10884,13700
10885,23603
10886,16052
10887,7099
10888,10140
10889,145
10890,12828
